Date,APA,AXP,BAC,C,CMS,COF,CSCO,DAL,DUK,EQIX,F,GE,GS,IBM,JPM,KEY,KR,MS,NFLX,PFE,PNC,PRU,REGN,SCHW,TFC,USB,WFC,WMT,XOM
2025-03-28,20.58258056640625,264.6015930175781,41.25,69.77206420898438,73.62518310546875,173.52999877929688,60.45636749267578,43.84000015258789,119.41000366210938,803.0,9.580211639404297,199.8800048828125,543.1199951171875,242.3870391845703,241.3633270263672,15.800000190734863,66.72000122070312,114.4120101928711,933.8499755859375,24.738065719604492,170.11021423339844,110.06999969482422,637.3599853515625,77.56098937988281,39.92816925048828,41.7599983215332,70.3042984008789,84.94462585449219,117.7300033569336
2025-03-31,20.68096923828125,268.1597595214844,41.72999954223633,70.42682647705078,74.54823303222656,179.3000030517578,61.30072784423828,43.599998474121094,121.97000122070312,815.3499755859375,9.88575267791748,200.14999389648438,546.2899780273438,247.0162353515625,243.79832458496094,15.989999771118164,67.69000244140625,115.74134063720703,932.530029296875,24.865633010864258,173.9601593017578,111.68000030517578,634.22998046875,78.02948760986328,40.609100341796875,42.220001220703125,71.3982925415039,87.57825469970703,118.93000030517578
2025-04-01,20.78919219970703,269.5850524902344,41.4900016784668,69.98040008544922,74.5780029296875,178.22000122070312,61.390132904052734,42.41999816894531,121.06999969482422,816.9500122070312,9.797046661376953,203.7899932861328,548.4500122070312,248.68511962890625,242.16836547851562,15.800000190734863,68.13999938964844,114.81874084472656,928.3800048828125,24.080610275268555,172.84178161621094,111.69000244140625,617.0,77.42144012451172,40.48080825805664,41.77000045776367,70.92091369628906,88.6157455444336,119.04000091552734
2025-04-02,20.897418975830078,274.3392333984375,41.849998474121094,71.19071960449219,74.10160064697266,182.17999267578125,61.40999984741211,43.369998931884766,120.38999938964844,831.5499877929688,10.004026412963867,199.77000427246094,563.0999755859375,248.32749938964844,244.3151397705078,16.06999969482422,67.2699966430664,118.32064056396484,935.52001953125,24.237613677978516,175.1873779296875,112.70999908447266,625.5999755859375,78.33849334716797,41.013710021972656,43.0099983215332,71.86573028564453,89.54350280761719,118.66999816894531
2025-04-03,17.45387077331543,247.00001525878906,37.220001220703125,62.5498161315918,74.94523620605469,164.0399932861328,57.310001373291016,38.709999084472656,124.05000305175781,801.4400024414062,9.402799606323242,187.6300048828125,511.2300109863281,241.8804168701172,227.29000854492188,14.119999885559082,70.73999786376953,107.07090759277344,917.0499877929688,23.835289001464844,159.62924194335938,104.79000091552734,610.6400146484375,74.63040924072266,36.553123474121094,38.790000915527344,65.31168365478516,87.0495376586914,112.43000030517578
2025-04-04,14.935161590576172,233.67999267578125,34.38999938964844,57.668846130371094,72.14633178710938,150.57000732421875,54.540000915527344,37.25,118.93000030517578,766.2100219726562,9.442224502563477,166.80999755859375,470.80999755859375,225.9762420654297,210.27999877929688,13.470000267028809,67.18000030517578,99.03538513183594,855.8599853515625,22.53999900817871,151.52357482910156,96.52999877929688,573.4500122070312,68.83899688720703,34.332698822021484,36.83000183105469,60.64727783203125,82.98934936523438,104.33999633789062
2025-04-07,14.718709945678711,234.27999877929688,35.58000183105469,58.38313293457031,70.409423828125,154.6699981689453,54.40999984741211,37.290000915527344,116.86000061035156,747.739990234375,9.1071138381958,167.6999969482422,465.510009765625,224.2874755859375,214.44000244140625,13.510000228881836,66.45999908447266,100.11669921875,867.8300170898438,22.206363677978516,151.23655700683594,95.77999877929688,572.780029296875,69.81586456298828,34.678096771240234,36.79999923706055,61.83078384399414,83.6278076171875,102.94000244140625
2025-04-08,13.803709983825684,231.38999938964844,35.029998779296875,58.303768157958984,69.66503143310547,152.35000610351562,53.189998626708984,35.880001068115234,115.94999694824219,740.0700073242188,8.565023422241211,169.3699951171875,462.2200012207031,219.56887817382812,216.8699951171875,13.229999542236328,66.37000274658203,99.51155853271484,870.4000244140625,21.431154251098633,148.21795654296875,95.12000274658203,556.8099975585938,69.70621490478516,34.46098709106445,36.400001525878906,61.741275787353516,81.59272766113281,100.7699966430664
2025-04-09,16.44048309326172,262.3599853515625,37.150001525878906,63.641090393066406,70.59799194335938,174.91000366210938,58.130001068115234,44.27000045776367,116.30999755859375,797.4299926757812,9.363374710083008,187.27000427246094,516.8699951171875,233.7544708251953,234.33999633789062,14.520000457763672,65.83000183105469,110.81089782714844,945.469970703125,22.068984985351562,158.5801544189453,103.91000366210938,576.719970703125,75.00918579101562,37.490638732910156,39.29999923706055,65.96808624267578,89.3838882446289,105.80000305175781
2025-04-10,14.364516258239746,246.88999938964844,35.849998474121094,61.10139846801758,71.01486206054688,162.16000366210938,56.59000015258789,39.36000061035156,116.83999633789062,770.739990234375,9.008552551269531,181.50999450683594,489.79998779296875,228.03256225585938,227.11000061035156,13.739999771118164,67.9000015258789,105.73165130615234,921.1699829101562,21.185832977294922,150.59326171875,98.4800033569336,546.3900146484375,73.61366271972656,35.17152404785156,37.25,62.765655517578125,90.39144897460938,99.93000030517578
2025-04-11,14.797419548034668,251.1300048828125,35.95000076293945,61.1510009765625,71.2828369140625,160.97000122070312,57.33000183105469,40.880001068115234,118.94000244140625,776.8300170898438,9.195819854736328,181.6699981689453,494.44000244140625,233.92335510253906,236.1999969482422,13.729999542236328,68.22000122070312,107.2593994140625,918.2899780273438,21.49984359741211,150.4250030517578,98.83000183105469,554.1799926757812,76.71371459960938,34.92481231689453,37.86000061035156,62.16892623901367,92.576171875,103.13999938964844
2025-04-14,14.954838752746582,255.3800048828125,36.66999816894531,62.718467712402344,72.98004150390625,162.52000427246094,57.40999984741211,40.29999923706055,120.5999984741211,783.8699951171875,9.570354461669922,186.0,503.9800109863281,237.4796905517578,234.72000122070312,14.0600004196167,69.08000183105469,108.24151611328125,931.280029296875,21.70591163635254,153.72071838378906,101.43000030517578,571.0599975585938,76.67384338378906,35.704429626464844,38.20000076293945,62.755706787109375,94.50151824951172,103.38999938964844
2025-04-15,14.649839401245117,257.8599853515625,37.9900016784668,63.819664001464844,72.16617584228516,163.5399932861328,57.20000076293945,40.83000183105469,120.48999786376953,787.489990234375,9.314093589782715,185.6699981689453,507.8900146484375,239.1088409423828,233.1300048828125,14.25,68.13999938964844,109.56092834472656,976.280029296875,22.019922256469727,153.7899932861328,100.2300033569336,557.9099731445312,76.94297790527344,36.010353088378906,38.630001068115234,64.18785095214844,93.74334716796875,103.0999984741211
2025-04-16,15.12209701538086,252.9199981689453,37.33000183105469,61.60734939575195,71.63021850585938,160.05999755859375,55.7599983215332,40.59000015258789,120.3499984741211,778.6799926757812,9.264812469482422,182.4499969482422,499.04998779296875,236.99293518066406,229.61000061035156,14.069999694824219,69.01000213623047,107.00146484375,961.6300048828125,21.627410888671875,151.5399932861328,98.62000274658203,549.280029296875,75.4577407836914,35.52679443359375,37.81999969482422,63.63090896606445,90.97005462646484,104.19000244140625
2025-04-17,15.850162506103516,251.30999755859375,37.40999984741211,62.74822998046875,72.36468505859375,162.77000427246094,55.7599983215332,40.849998474121094,121.80000305175781,790.1500244140625,9.49150562286377,181.7899932861328,509.489990234375,237.23133850097656,231.9600067138672,14.270000457763672,71.22000122070312,108.31095886230469,973.030029296875,21.725536346435547,152.3300018310547,99.47000122070312,563.1599731445312,75.90631103515625,35.42810821533203,38.20000076293945,64.35692596435547,92.99515533447266,106.91999816894531
2025-04-21,15.25,242.50999450683594,36.91999816894531,62.19266891479492,71.56073760986328,165.16000366210938,54.369998931884766,39.470001220703125,120.16999816894531,773.2000122070312,9.333806991577148,178.35000610351562,501.3599853515625,234.65846252441406,228.99000549316406,13.789999961853027,72.30999755859375,105.45388793945312,987.9099731445312,21.627410888671875,150.1300048828125,96.87000274658203,561.489990234375,74.71014404296875,34.845863342285156,37.810001373291016,63.66074752807617,92.1871109008789,105.3499984741211
2025-04-22,15.859999656677246,252.4199981689453,38.31999969482422,64.03791809082031,73.14877319335938,170.1999969482422,55.040000915527344,40.34000015258789,122.52999877929688,791.1199951171875,9.51121711730957,189.17999267578125,519.989990234375,239.30752563476562,235.58999633789062,14.170000076293945,72.9800033569336,109.50140380859375,1040.3399658203125,22.10823631286621,154.4499969482422,100.20999908447266,585.489990234375,76.33493041992188,35.86232376098633,39.0,65.86863708496094,94.62122344970703,108.30000305175781
2025-04-23,15.649999618530273,260.1400146484375,38.75,65.77403259277344,72.95027160644531,176.4600067138672,55.630001068115234,41.400001525878906,121.41999816894531,809.4600219726562,9.639348030090332,193.67999267578125,529.3099975585938,243.8572540283203,240.8800048828125,14.520000457763672,72.0,111.4160385131836,1049.5899658203125,21.970855712890625,157.41000366210938,101.58999633789062,587.8499755859375,77.60086822509766,36.65180969238281,39.5099983215332,67.56930541992188,94.73095703125,107.37000274658203
2025-04-24,16.260000228881836,267.32000732421875,39.58000183105469,67.61927795410156,73.58547973632812,185.0500030517578,56.290000915527344,42.02000045776367,120.69999694824219,817.1900024414062,9.915321350097656,197.41000366210938,545.3699951171875,227.8140106201172,244.63999938964844,14.869999885559082,71.3499984741211,114.67985534667969,1096.8699951171875,22.353557586669922,159.75,104.02999877929688,599.760009765625,79.12596893310547,37.40182113647461,40.04999923706055,69.18045806884766,95.60883331298828,108.62999725341797
2025-04-25,16.350000381469727,264.80999755859375,39.689998626708984,67.88713836669922,71.64014434814453,182.72999572753906,56.709999084472656,41.58000183105469,119.8499984741211,838.0999755859375,9.895608901977539,198.42999267578125,544.8599853515625,230.8736572265625,243.5500030517578,14.720000267028809,70.0,115.08659362792969,1101.530029296875,22.490936279296875,158.4600067138672,102.9000015258789,602.6400146484375,79.6841812133789,37.17483901977539,39.91999816894531,69.34954071044922,94.86064147949219,108.56999969482422
2025-04-28,16.549999237060547,264.95001220703125,39.779998779296875,67.73832702636719,71.9676742553711,183.1300048828125,56.84000015258789,41.959999084472656,120.66999816894531,844.6799926757812,9.875897407531738,200.86000061035156,546.4000244140625,234.59886169433594,243.22000122070312,14.869999885559082,70.37000274658203,114.90802764892578,1110.3800048828125,22.618501663208008,159.64999389648438,103.61000061035156,610.8599853515625,79.92340850830078,37.836036682128906,40.18000030517578,69.0511703491211,94.9903335571289,108.62999725341797
2025-04-29,16.239999771118164,267.0199890136719,39.9900016784668,68.33356475830078,73.07929229736328,183.0800018310547,57.34000015258789,42.08000183105469,121.69999694824219,851.6500244140625,10.004026412963867,200.5,548.9199829101562,237.80751037597656,244.6199951171875,14.9399995803833,71.37999725341797,115.28499603271484,1125.6400146484375,23.344650268554688,160.60000610351562,104.02999877929688,568.9099731445312,80.99995422363281,38.25051498413086,40.5,70.7120590209961,95.80835723876953,108.36000061035156
